ei,state_abb,t,cost
int_hgl,SD,2023,10.30752072
int_hgl,SD,2024,10.30752072
int_hgl,SD,2025,10.25785574
int_hgl,SD,2026,10.90594314
int_hgl,SD,2027,10.75531981
int_hgl,SD,2028,10.8456938
int_hgl,SD,2029,11.09727547
int_hgl,SD,2030,11.46202818
int_hgl,SD,2031,11.81049728
int_hgl,SD,2032,12.49847951
int_hgl,SD,2033,13.33219999
int_hgl,SD,2034,13.89642683
int_hgl,SD,2035,14.17080555
int_hgl,SD,2036,14.25710864
int_hgl,SD,2037,14.27746315
int_hgl,SD,2038,14.23349742
int_hgl,SD,2039,14.21070037
int_hgl,SD,2040,14.29537511
int_hgl,SD,2041,14.45821114
int_hgl,SD,2042,14.57301054
int_hgl,SD,2043,14.92392219
int_hgl,SD,2044,15.10467018
int_hgl,SD,2045,15.27157711
int_hgl,SD,2046,15.47105125
int_hgl,SD,2047,15.88709731
int_hgl,SD,2048,16.04179153
int_hgl,SD,2049,16.14844913
int_hgl,SD,2050,16.20788429
int_hgl,CO,2010,10.30752072
int_hgl,CO,2011,10.30752072
int_hgl,CO,2012,10.30752072
int_hgl,CO,2013,10.30752072
int_hgl,CO,2014,10.30752072
int_hgl,CO,2015,10.30752072
int_hgl,CO,2016,10.30752072
int_hgl,CO,2017,10.30752072
int_hgl,CO,2018,10.30752072
int_hgl,CO,2019,10.30752072
int_hgl,CO,2020,10.30752072
int_hgl,CO,2021,10.30752072
int_hgl,CO,2022,10.30752072
int_hgl,CO,2023,10.30752072
int_hgl,CO,2024,10.30752072
int_hgl,CO,2025,10.25785574
int_hgl,CO,2026,10.90594314
int_hgl,CO,2027,10.75531981
int_hgl,CO,2028,10.8456938
int_hgl,CO,2029,11.09727547
int_hgl,CO,2030,11.46202818
int_hgl,CO,2031,11.81049728
int_hgl,CO,2032,12.49847951
int_hgl,CO,2033,13.33219999
int_hgl,CO,2034,13.89642683
int_hgl,CO,2035,14.17080555
int_hgl,CO,2036,14.25710864
int_hgl,CO,2037,14.27746315
int_hgl,CO,2038,14.23349742
int_hgl,CO,2039,14.21070037
int_hgl,CO,2040,14.29537511
int_hgl,CO,2041,14.45821114
int_hgl,CO,2042,14.57301054
int_hgl,CO,2043,14.92392219
int_hgl,CO,2044,15.10467018
int_hgl,CO,2045,15.27157711
int_hgl,CO,2046,15.47105125
int_hgl,CO,2047,15.88709731
int_hgl,CO,2048,16.04179153
int_hgl,CO,2049,16.14844913
int_hgl,CO,2050,16.20788429
int_hgl,ND,2010,10.30752072
int_hgl,ND,2011,10.30752072
int_hgl,ND,2012,10.30752072
int_hgl,ND,2013,10.30752072
int_hgl,ND,2014,10.30752072
int_hgl,ND,2015,10.30752072
int_hgl,ND,2016,10.30752072
int_hgl,ND,2017,10.30752072
int_hgl,ND,2018,10.30752072
int_hgl,ND,2019,10.30752072
int_hgl,ND,2020,10.30752072
int_hgl,ND,2021,10.30752072
int_hgl,ND,2022,10.30752072
int_hgl,ND,2023,10.30752072
int_hgl,ND,2024,10.30752072
int_hgl,ND,2025,10.25785574
int_hgl,ND,2026,10.90594314
int_hgl,ND,2027,10.75531981
int_hgl,ND,2028,10.8456938
int_hgl,ND,2029,11.09727547
int_hgl,ND,2030,11.46202818
int_hgl,ND,2031,11.81049728
int_hgl,ND,2032,12.49847951
int_hgl,ND,2033,13.33219999
int_hgl,ND,2034,13.89642683
int_hgl,ND,2035,14.17080555
int_hgl,ND,2036,14.25710864
int_hgl,ND,2037,14.27746315
int_hgl,ND,2038,14.23349742
int_hgl,ND,2039,14.21070037
int_hgl,ND,2040,14.29537511
int_hgl,ND,2041,14.45821114
int_hgl,ND,2042,14.57301054
int_hgl,ND,2043,14.92392219
int_hgl,ND,2044,15.10467018
int_hgl,ND,2045,15.27157711
int_hgl,ND,2046,15.47105125
int_hgl,ND,2047,15.88709731
int_hgl,ND,2048,16.04179153
int_hgl,ND,2049,16.14844913
int_hgl,ND,2050,16.20788429
int_hgl,NE,2010,10.30752072
int_hgl,NE,2011,10.30752072
int_hgl,NE,2012,10.30752072
int_hgl,NE,2013,10.30752072
int_hgl,NE,2014,10.30752072
int_hgl,NE,2015,10.30752072
int_hgl,NE,2016,10.30752072
int_hgl,NE,2017,10.30752072
int_hgl,NE,2018,10.30752072
int_hgl,NE,2019,10.30752072
int_hgl,NE,2020,10.30752072
int_hgl,NE,2021,10.30752072
int_hgl,NE,2022,10.30752072
int_hgl,NE,2023,10.30752072
int_hgl,NE,2024,10.30752072
int_hgl,NE,2025,10.25785574
int_hgl,NE,2026,10.90594314
int_hgl,NE,2027,10.75531981
int_hgl,NE,2028,10.8456938
int_hgl,NE,2029,11.09727547
int_hgl,NE,2030,11.46202818
int_hgl,NE,2031,11.81049728
int_hgl,NE,2032,12.49847951
int_hgl,NE,2033,13.33219999
int_hgl,NE,2034,13.89642683
int_hgl,NE,2035,14.17080555
int_hgl,NE,2036,14.25710864
int_hgl,NE,2037,14.27746315
int_hgl,NE,2038,14.23349742
int_hgl,NE,2039,14.21070037
int_hgl,NE,2040,14.29537511
int_hgl,NE,2041,14.45821114
int_hgl,NE,2042,14.57301054
int_hgl,NE,2043,14.92392219
int_hgl,NE,2044,15.10467018
int_hgl,NE,2045,15.27157711
int_hgl,NE,2046,15.47105125
int_hgl,NE,2047,15.88709731
int_hgl,NE,2048,16.04179153
int_hgl,NE,2049,16.14844913
int_hgl,NE,2050,16.20788429
int_hgl,MN,2010,10.30752072
int_hgl,MN,2011,10.30752072
int_hgl,MN,2012,10.30752072
int_hgl,MN,2013,10.30752072
int_hgl,MN,2014,10.30752072
int_hgl,MN,2015,10.30752072
int_hgl,MN,2016,10.30752072
int_hgl,MN,2017,10.30752072
int_hgl,MN,2018,10.30752072
int_hgl,MN,2019,10.30752072
int_hgl,MN,2020,10.30752072
int_hgl,MN,2021,10.30752072
int_hgl,MN,2022,10.30752072
int_hgl,MN,2023,10.30752072
int_hgl,MN,2024,10.30752072
int_hgl,MN,2025,10.25785574
int_hgl,MN,2026,10.90594314
int_hgl,MN,2027,10.75531981
int_hgl,MN,2028,10.8456938
int_hgl,MN,2029,11.09727547
int_hgl,MN,2030,11.46202818
int_hgl,MN,2031,11.81049728
int_hgl,MN,2032,12.49847951
int_hgl,MN,2033,13.33219999
int_hgl,MN,2034,13.89642683
int_hgl,MN,2035,14.17080555
int_hgl,MN,2036,14.25710864
int_hgl,MN,2037,14.27746315
int_hgl,MN,2038,14.23349742
int_hgl,MN,2039,14.21070037
int_hgl,MN,2040,14.29537511
int_hgl,MN,2041,14.45821114
int_hgl,MN,2042,14.57301054
int_hgl,MN,2043,14.92392219
int_hgl,MN,2044,15.10467018
int_hgl,MN,2045,15.27157711
int_hgl,MN,2046,15.47105125
int_hgl,MN,2047,15.88709731
int_hgl,MN,2048,16.04179153
int_hgl,MN,2049,16.14844913
int_hgl,MN,2050,16.20788429
int_hgl,IA,2010,10.30752072
int_hgl,IA,2011,10.30752072
int_hgl,IA,2012,10.30752072
int_hgl,IA,2013,10.30752072
int_hgl,IA,2014,10.30752072
int_hgl,IA,2015,10.30752072
int_hgl,IA,2016,10.30752072
int_hgl,IA,2017,10.30752072
int_hgl,IA,2018,10.30752072
int_hgl,IA,2019,10.30752072
int_hgl,IA,2020,10.30752072
int_hgl,IA,2021,10.30752072
int_hgl,IA,2022,10.30752072
int_hgl,IA,2023,10.30752072
int_hgl,IA,2024,10.30752072
int_hgl,IA,2025,10.25785574
int_hgl,IA,2026,10.90594314
int_hgl,IA,2027,10.75531981
int_hgl,IA,2028,10.8456938
int_hgl,IA,2029,11.09727547
int_hgl,IA,2030,11.46202818
int_hgl,IA,2031,11.81049728
int_hgl,IA,2032,12.49847951
int_hgl,IA,2033,13.33219999
int_hgl,IA,2034,13.89642683
int_hgl,IA,2035,14.17080555
int_hgl,IA,2036,14.25710864
int_hgl,IA,2037,14.27746315
int_hgl,IA,2038,14.23349742
int_hgl,IA,2039,14.21070037
int_hgl,IA,2040,14.29537511
int_hgl,IA,2041,14.45821114
int_hgl,IA,2042,14.57301054
int_hgl,IA,2043,14.92392219
int_hgl,IA,2044,15.10467018
int_hgl,IA,2045,15.27157711
int_hgl,IA,2046,15.47105125
int_hgl,IA,2047,15.88709731
int_hgl,IA,2048,16.04179153
int_hgl,IA,2049,16.14844913
int_hgl,IA,2050,16.20788429
int_hgl,WI,2010,10.30752072
int_hgl,WI,2011,10.30752072
int_hgl,WI,2012,10.30752072
int_hgl,WI,2013,10.30752072
int_hgl,WI,2014,10.30752072
int_hgl,WI,2015,10.30752072
int_hgl,WI,2016,10.30752072
int_hgl,WI,2017,10.30752072
int_hgl,WI,2018,10.30752072
int_hgl,WI,2019,10.30752072
int_hgl,WI,2020,10.30752072
int_hgl,WI,2021,10.30752072
int_hgl,WI,2022,10.30752072
int_hgl,WI,2023,10.30752072
int_hgl,WI,2024,10.30752072
int_hgl,WI,2025,10.25785574
int_hgl,WI,2026,10.90594314
int_hgl,WI,2027,10.75531981
int_hgl,WI,2028,10.8456938
int_hgl,WI,2029,11.09727547
int_hgl,WI,2030,11.46202818
int_hgl,WI,2031,11.81049728
int_hgl,WI,2032,12.49847951
int_hgl,WI,2033,13.33219999
int_hgl,WI,2034,13.89642683
int_hgl,WI,2035,14.17080555
int_hgl,WI,2036,14.25710864
int_hgl,WI,2037,14.27746315
int_hgl,WI,2038,14.23349742
int_hgl,WI,2039,14.21070037
int_hgl,WI,2040,14.29537511
int_hgl,WI,2041,14.45821114
int_hgl,WI,2042,14.57301054
int_hgl,WI,2043,14.92392219
int_hgl,WI,2044,15.10467018
int_hgl,WI,2045,15.27157711
int_hgl,WI,2046,15.47105125
int_hgl,WI,2047,15.88709731
int_hgl,WI,2048,16.04179153
int_hgl,WI,2049,16.14844913
int_hgl,WI,2050,16.20788429
int_hgl,TX,2010,10.30752072
int_hgl,TX,2011,10.30752072
int_hgl,TX,2012,10.30752072
int_hgl,TX,2013,10.30752072
int_hgl,TX,2014,10.30752072
int_hgl,TX,2015,10.30752072
int_hgl,TX,2016,10.30752072
int_hgl,TX,2017,10.30752072
int_hgl,TX,2018,10.30752072
int_hgl,TX,2019,10.30752072
int_hgl,TX,2020,10.30752072
int_hgl,TX,2021,10.30752072
int_hgl,TX,2022,10.30752072
int_hgl,TX,2023,10.30752072
int_hgl,TX,2024,10.30752072
int_hgl,TX,2025,10.25785574
int_hgl,TX,2026,10.90594314
int_hgl,TX,2027,10.75531981
int_hgl,TX,2028,10.8456938
int_hgl,TX,2029,11.09727547
int_hgl,TX,2030,11.46202818
int_hgl,TX,2031,11.81049728
int_hgl,TX,2032,12.49847951
int_hgl,TX,2033,13.33219999
int_hgl,TX,2034,13.89642683
int_hgl,TX,2035,14.17080555
int_hgl,TX,2036,14.25710864
int_hgl,TX,2037,14.27746315
int_hgl,TX,2038,14.23349742
int_hgl,TX,2039,14.21070037
int_hgl,TX,2040,14.29537511
int_hgl,TX,2041,14.45821114
int_hgl,TX,2042,14.57301054
int_hgl,TX,2043,14.92392219
int_hgl,TX,2044,15.10467018
int_hgl,TX,2045,15.27157711
int_hgl,TX,2046,15.47105125
int_hgl,TX,2047,15.88709731
int_hgl,TX,2048,16.04179153
int_hgl,TX,2049,16.14844913
int_hgl,TX,2050,16.20788429
int_hgl,OK,2010,10.30752072
int_hgl,OK,2011,10.30752072
int_hgl,OK,2012,10.30752072
int_hgl,OK,2013,10.30752072
int_hgl,OK,2014,10.30752072
int_hgl,OK,2015,10.30752072
int_hgl,OK,2016,10.30752072
int_hgl,OK,2017,10.30752072
int_hgl,OK,2018,10.30752072
int_hgl,OK,2019,10.30752072
int_hgl,OK,2020,10.30752072
int_hgl,OK,2021,10.30752072
int_hgl,OK,2022,10.30752072
int_hgl,OK,2023,10.30752072
int_hgl,OK,2024,10.30752072
int_hgl,OK,2025,10.25785574
int_hgl,OK,2026,10.90594314
int_hgl,OK,2027,10.75531981
int_hgl,OK,2028,10.8456938
int_hgl,OK,2029,11.09727547
int_hgl,OK,2030,11.46202818
int_hgl,OK,2031,11.81049728
int_hgl,OK,2032,12.49847951
int_hgl,OK,2033,13.33219999
int_hgl,OK,2034,13.89642683
int_hgl,OK,2035,14.17080555
int_hgl,OK,2036,14.25710864
int_hgl,OK,2037,14.27746315
int_hgl,OK,2038,14.23349742
int_hgl,OK,2039,14.21070037
int_hgl,OK,2040,14.29537511
int_hgl,OK,2041,14.45821114
int_hgl,OK,2042,14.57301054
int_hgl,OK,2043,14.92392219
int_hgl,OK,2044,15.10467018
int_hgl,OK,2045,15.27157711
int_hgl,OK,2046,15.47105125
int_hgl,OK,2047,15.88709731
int_hgl,OK,2048,16.04179153
int_hgl,OK,2049,16.14844913
int_hgl,OK,2050,16.20788429
int_hgl,KS,2010,10.30752072
int_hgl,KS,2011,10.30752072
int_hgl,KS,2012,10.30752072
int_hgl,KS,2013,10.30752072
int_hgl,KS,2014,10.30752072
int_hgl,KS,2015,10.30752072
int_hgl,KS,2016,10.30752072
int_hgl,KS,2017,10.30752072
int_hgl,KS,2018,10.30752072
int_hgl,KS,2019,10.30752072
int_hgl,KS,2020,10.30752072
int_hgl,KS,2021,10.30752072
int_hgl,KS,2022,10.30752072
int_hgl,KS,2023,10.30752072
int_hgl,KS,2024,10.30752072
int_hgl,KS,2025,10.25785574
int_hgl,KS,2026,10.90594314
int_hgl,KS,2027,10.75531981
int_hgl,KS,2028,10.8456938
int_hgl,KS,2029,11.09727547
int_hgl,KS,2030,11.46202818
int_hgl,KS,2031,11.81049728
int_hgl,KS,2032,12.49847951
int_hgl,KS,2033,13.33219999
int_hgl,KS,2034,13.89642683
int_hgl,KS,2035,14.17080555
int_hgl,KS,2036,14.25710864
int_hgl,KS,2037,14.27746315
int_hgl,KS,2038,14.23349742
int_hgl,KS,2039,14.21070037
int_hgl,KS,2040,14.29537511
int_hgl,KS,2041,14.45821114
int_hgl,KS,2042,14.57301054
int_hgl,KS,2043,14.92392219
int_hgl,KS,2044,15.10467018
int_hgl,KS,2045,15.27157711
int_hgl,KS,2046,15.47105125
int_hgl,KS,2047,15.88709731
int_hgl,KS,2048,16.04179153
int_hgl,KS,2049,16.14844913
int_hgl,KS,2050,16.20788429
int_hgl,MO,2010,10.30752072
int_hgl,MO,2011,10.30752072
int_hgl,MO,2012,10.30752072
int_hgl,MO,2013,10.30752072
int_hgl,MO,2014,10.30752072
int_hgl,MO,2015,10.30752072
int_hgl,MO,2016,10.30752072
int_hgl,MO,2017,10.30752072
int_hgl,MO,2018,10.30752072
int_hgl,MO,2019,10.30752072
int_hgl,MO,2020,10.30752072
int_hgl,MO,2021,10.30752072
int_hgl,MO,2022,10.30752072
int_hgl,MO,2023,10.30752072
int_hgl,MO,2024,10.30752072
int_hgl,MO,2025,10.25785574
int_hgl,MO,2026,10.90594314
int_hgl,MO,2027,10.75531981
int_hgl,MO,2028,10.8456938
int_hgl,MO,2029,11.09727547
int_hgl,MO,2030,11.46202818
int_hgl,MO,2031,11.81049728
int_hgl,MO,2032,12.49847951
int_hgl,MO,2033,13.33219999
int_hgl,MO,2034,13.89642683
int_hgl,MO,2035,14.17080555
int_hgl,MO,2036,14.25710864
int_hgl,MO,2037,14.27746315
int_hgl,MO,2038,14.23349742
int_hgl,MO,2039,14.21070037
int_hgl,MO,2040,14.29537511
int_hgl,MO,2041,14.45821114
int_hgl,MO,2042,14.57301054
int_hgl,MO,2043,14.92392219
int_hgl,MO,2044,15.10467018
int_hgl,MO,2045,15.27157711
int_hgl,MO,2046,15.47105125
int_hgl,MO,2047,15.88709731
int_hgl,MO,2048,16.04179153
int_hgl,MO,2049,16.14844913
int_hgl,MO,2050,16.20788429
int_hgl,AR,2010,10.30752072
int_hgl,AR,2011,10.30752072
int_hgl,AR,2012,10.30752072
int_hgl,AR,2013,10.30752072
int_hgl,AR,2014,10.30752072
int_hgl,AR,2015,10.30752072
int_hgl,AR,2016,10.30752072
int_hgl,AR,2017,10.30752072
int_hgl,AR,2018,10.30752072
int_hgl,AR,2019,10.30752072
int_hgl,AR,2020,10.30752072
int_hgl,AR,2021,10.30752072
int_hgl,AR,2022,10.30752072
int_hgl,AR,2023,10.30752072
int_hgl,AR,2024,10.30752072
int_hgl,AR,2025,10.25785574
int_hgl,AR,2026,10.90594314
int_hgl,AR,2027,10.75531981
int_hgl,AR,2028,10.8456938
int_hgl,AR,2029,11.09727547
int_hgl,AR,2030,11.46202818
int_hgl,AR,2031,11.81049728
int_hgl,AR,2032,12.49847951
int_hgl,AR,2033,13.33219999
int_hgl,AR,2034,13.89642683
int_hgl,AR,2035,14.17080555
int_hgl,AR,2036,14.25710864
int_hgl,AR,2037,14.27746315
int_hgl,AR,2038,14.23349742
int_hgl,AR,2039,14.21070037
int_hgl,AR,2040,14.29537511
int_hgl,AR,2041,14.45821114
int_hgl,AR,2042,14.57301054
int_hgl,AR,2043,14.92392219
int_hgl,AR,2044,15.10467018
int_hgl,AR,2045,15.27157711
int_hgl,AR,2046,15.47105125
int_hgl,AR,2047,15.88709731
int_hgl,AR,2048,16.04179153
int_hgl,AR,2049,16.14844913
int_hgl,AR,2050,16.20788429
int_hgl,LA,2010,10.30752072
int_hgl,LA,2011,10.30752072
int_hgl,LA,2012,10.30752072
int_hgl,LA,2013,10.30752072
int_hgl,LA,2014,10.30752072
int_hgl,LA,2015,10.30752072
int_hgl,LA,2016,10.30752072
int_hgl,LA,2017,10.30752072
int_hgl,LA,2018,10.30752072
int_hgl,LA,2019,10.30752072
int_hgl,LA,2020,10.30752072
int_hgl,LA,2021,10.30752072
int_hgl,LA,2022,10.30752072
int_hgl,LA,2023,10.30752072
int_hgl,LA,2024,10.30752072
int_hgl,LA,2025,10.25785574
int_hgl,LA,2026,10.90594314
int_hgl,LA,2027,10.75531981
int_hgl,LA,2028,10.8456938
int_hgl,LA,2029,11.09727547
int_hgl,LA,2030,11.46202818
int_hgl,LA,2031,11.81049728
int_hgl,LA,2032,12.49847951
int_hgl,LA,2033,13.33219999
int_hgl,LA,2034,13.89642683
int_hgl,LA,2035,14.17080555
int_hgl,LA,2036,14.25710864
int_hgl,LA,2037,14.27746315
int_hgl,LA,2038,14.23349742
int_hgl,LA,2039,14.21070037
int_hgl,LA,2040,14.29537511
int_hgl,LA,2041,14.45821114
int_hgl,LA,2042,14.57301054
int_hgl,LA,2043,14.92392219
int_hgl,LA,2044,15.10467018
int_hgl,LA,2045,15.27157711
int_hgl,LA,2046,15.47105125
int_hgl,LA,2047,15.88709731
int_hgl,LA,2048,16.04179153
int_hgl,LA,2049,16.14844913
int_hgl,LA,2050,16.20788429
int_hgl,MI,2010,10.30752072
int_hgl,MI,2011,10.30752072
int_hgl,MI,2012,10.30752072
int_hgl,MI,2013,10.30752072
int_hgl,MI,2014,10.30752072
int_hgl,MI,2015,10.30752072
int_hgl,MI,2016,10.30752072
int_hgl,MI,2017,10.30752072
int_hgl,MI,2018,10.30752072
int_hgl,MI,2019,10.30752072
int_hgl,MI,2020,10.30752072
int_hgl,MI,2021,10.30752072
int_hgl,MI,2022,10.30752072
int_hgl,MI,2023,10.30752072
int_hgl,MI,2024,10.30752072
int_hgl,MI,2025,10.25785574
int_hgl,MI,2026,10.90594314
int_hgl,MI,2027,10.75531981
int_hgl,MI,2028,10.8456938
int_hgl,MI,2029,11.09727547
int_hgl,MI,2030,11.46202818
int_hgl,MI,2031,11.81049728
int_hgl,MI,2032,12.49847951
int_hgl,MI,2033,13.33219999
int_hgl,MI,2034,13.89642683
int_hgl,MI,2035,14.17080555
int_hgl,MI,2036,14.25710864
int_hgl,MI,2037,14.27746315
int_hgl,MI,2038,14.23349742
int_hgl,MI,2039,14.21070037
int_hgl,MI,2040,14.29537511
int_hgl,MI,2041,14.45821114
int_hgl,MI,2042,14.57301054
int_hgl,MI,2043,14.92392219
int_hgl,MI,2044,15.10467018
int_hgl,MI,2045,15.27157711
int_hgl,MI,2046,15.47105125
int_hgl,MI,2047,15.88709731
int_hgl,MI,2048,16.04179153
int_hgl,MI,2049,16.14844913
int_hgl,MI,2050,16.20788429
int_hgl,IL,2010,10.30752072
int_hgl,IL,2011,10.30752072
int_hgl,IL,2012,10.30752072
int_hgl,IL,2013,10.30752072
int_hgl,IL,2014,10.30752072
int_hgl,IL,2015,10.30752072
int_hgl,IL,2016,10.30752072
int_hgl,IL,2017,10.30752072
int_hgl,IL,2018,10.30752072
int_hgl,IL,2019,10.30752072
int_hgl,IL,2020,10.30752072
int_hgl,IL,2021,10.30752072
int_hgl,IL,2022,10.30752072
int_hgl,IL,2023,10.30752072
int_hgl,IL,2024,10.30752072
int_hgl,IL,2025,10.25785574
int_hgl,IL,2026,10.90594314
int_hgl,IL,2027,10.75531981
int_hgl,IL,2028,10.8456938
int_hgl,IL,2029,11.09727547
int_hgl,IL,2030,11.46202818
int_hgl,IL,2031,11.81049728
int_hgl,IL,2032,12.49847951
int_hgl,IL,2033,13.33219999
int_hgl,IL,2034,13.89642683
int_hgl,IL,2035,14.17080555
int_hgl,IL,2036,14.25710864
int_hgl,IL,2037,14.27746315
int_hgl,IL,2038,14.23349742
int_hgl,IL,2039,14.21070037
int_hgl,IL,2040,14.29537511
int_hgl,IL,2041,14.45821114
int_hgl,IL,2042,14.57301054
int_hgl,IL,2043,14.92392219
int_hgl,IL,2044,15.10467018
int_hgl,IL,2045,15.27157711
int_hgl,IL,2046,15.47105125
int_hgl,IL,2047,15.88709731
int_hgl,IL,2048,16.04179153
int_hgl,IL,2049,16.14844913
int_hgl,IL,2050,16.20788429
int_hgl,MS,2010,10.30752072
int_hgl,MS,2011,10.30752072
int_hgl,MS,2012,10.30752072
int_hgl,MS,2013,10.30752072
int_hgl,MS,2014,10.30752072
int_hgl,MS,2015,10.30752072
int_hgl,MS,2016,10.30752072
int_hgl,MS,2017,10.30752072
int_hgl,MS,2018,10.30752072
int_hgl,MS,2019,10.30752072
int_hgl,MS,2020,10.30752072
int_hgl,MS,2021,10.30752072
int_hgl,MS,2022,10.30752072
int_hgl,MS,2023,10.30752072
int_hgl,MS,2024,10.30752072
int_hgl,MS,2025,10.25785574
int_hgl,MS,2026,10.90594314
int_hgl,MS,2027,10.75531981
int_hgl,MS,2028,10.8456938
int_hgl,MS,2029,11.09727547
int_hgl,MS,2030,11.46202818
int_hgl,MS,2031,11.81049728
int_hgl,MS,2032,12.49847951
int_hgl,MS,2033,13.33219999
int_hgl,MS,2034,13.89642683
int_hgl,MS,2035,14.17080555
int_hgl,MS,2036,14.25710864
int_hgl,MS,2037,14.27746315
int_hgl,MS,2038,14.23349742
int_hgl,MS,2039,14.21070037
int_hgl,MS,2040,14.29537511
int_hgl,MS,2041,14.45821114
int_hgl,MS,2042,14.57301054
int_hgl,MS,2043,14.92392219
int_hgl,MS,2044,15.10467018
int_hgl,MS,2045,15.27157711
int_hgl,MS,2046,15.47105125
int_hgl,MS,2047,15.88709731
int_hgl,MS,2048,16.04179153
int_hgl,MS,2049,16.14844913
int_hgl,MS,2050,16.20788429
int_hgl,AL,2010,10.30752072
int_hgl,AL,2011,10.30752072
int_hgl,AL,2012,10.30752072
int_hgl,AL,2013,10.30752072
int_hgl,AL,2014,10.30752072
int_hgl,AL,2015,10.30752072
int_hgl,AL,2016,10.30752072
int_hgl,AL,2017,10.30752072
int_hgl,AL,2018,10.30752072
int_hgl,AL,2019,10.30752072
int_hgl,AL,2020,10.30752072
int_hgl,AL,2021,10.30752072
int_hgl,AL,2022,10.30752072
int_hgl,AL,2023,10.30752072
int_hgl,AL,2024,10.30752072
int_hgl,AL,2025,10.25785574
int_hgl,AL,2026,10.90594314
int_hgl,AL,2027,10.75531981
int_hgl,AL,2028,10.8456938
int_hgl,AL,2029,11.09727547
int_hgl,AL,2030,11.46202818
int_hgl,AL,2031,11.81049728
int_hgl,AL,2032,12.49847951
int_hgl,AL,2033,13.33219999
int_hgl,AL,2034,13.89642683
int_hgl,AL,2035,14.17080555
int_hgl,AL,2036,14.25710864
int_hgl,AL,2037,14.27746315
int_hgl,AL,2038,14.23349742
int_hgl,AL,2039,14.21070037
int_hgl,AL,2040,14.29537511
int_hgl,AL,2041,14.45821114
int_hgl,AL,2042,14.57301054
int_hgl,AL,2043,14.92392219
int_hgl,AL,2044,15.10467018
int_hgl,AL,2045,15.27157711
int_hgl,AL,2046,15.47105125
int_hgl,AL,2047,15.88709731
int_hgl,AL,2048,16.04179153
int_hgl,AL,2049,16.14844913
int_hgl,AL,2050,16.20788429
int_hgl,FL,2010,10.30752072
int_hgl,FL,2011,10.30752072
int_hgl,FL,2012,10.30752072
int_hgl,FL,2013,10.30752072
int_hgl,FL,2014,10.30752072
int_hgl,FL,2015,10.30752072
int_hgl,FL,2016,10.30752072
int_hgl,FL,2017,10.30752072
int_hgl,FL,2018,10.30752072
int_hgl,FL,2019,10.30752072
int_hgl,FL,2020,10.30752072
int_hgl,FL,2021,10.30752072
int_hgl,FL,2022,10.30752072
int_hgl,FL,2023,10.30752072
int_hgl,FL,2024,10.30752072
int_hgl,FL,2025,10.25785574
int_hgl,FL,2026,10.90594314
int_hgl,FL,2027,10.75531981
int_hgl,FL,2028,10.8456938
int_hgl,FL,2029,11.09727547
int_hgl,FL,2030,11.46202818
int_hgl,FL,2031,11.81049728
int_hgl,FL,2032,12.49847951
int_hgl,FL,2033,13.33219999
int_hgl,FL,2034,13.89642683
int_hgl,FL,2035,14.17080555
int_hgl,FL,2036,14.25710864
int_hgl,FL,2037,14.27746315
int_hgl,FL,2038,14.23349742
int_hgl,FL,2039,14.21070037
int_hgl,FL,2040,14.29537511
int_hgl,FL,2041,14.45821114
int_hgl,FL,2042,14.57301054
int_hgl,FL,2043,14.92392219
int_hgl,FL,2044,15.10467018
int_hgl,FL,2045,15.27157711
int_hgl,FL,2046,15.47105125
int_hgl,FL,2047,15.88709731
int_hgl,FL,2048,16.04179153
int_hgl,FL,2049,16.14844913
int_hgl,FL,2050,16.20788429
int_hgl,TN,2010,10.30752072
int_hgl,TN,2011,10.30752072
int_hgl,TN,2012,10.30752072
int_hgl,TN,2013,10.30752072
int_hgl,TN,2014,10.30752072
int_hgl,TN,2015,10.30752072
int_hgl,TN,2016,10.30752072
int_hgl,TN,2017,10.30752072
int_hgl,TN,2018,10.30752072
int_hgl,TN,2019,10.30752072
int_hgl,TN,2020,10.30752072
int_hgl,TN,2021,10.30752072
int_hgl,TN,2022,10.30752072
int_hgl,TN,2023,10.30752072
int_hgl,TN,2024,10.30752072
int_hgl,TN,2025,10.25785574
int_hgl,TN,2026,10.90594314
int_hgl,TN,2027,10.75531981
int_hgl,TN,2028,10.8456938
int_hgl,TN,2029,11.09727547
int_hgl,TN,2030,11.46202818
int_hgl,TN,2031,11.81049728
int_hgl,TN,2032,12.49847951
int_hgl,TN,2033,13.33219999
int_hgl,TN,2034,13.89642683
int_hgl,TN,2035,14.17080555
int_hgl,TN,2036,14.25710864
int_hgl,TN,2037,14.27746315
int_hgl,TN,2038,14.23349742
int_hgl,TN,2039,14.21070037
int_hgl,TN,2040,14.29537511
int_hgl,TN,2041,14.45821114
int_hgl,TN,2042,14.57301054
int_hgl,TN,2043,14.92392219
int_hgl,TN,2044,15.10467018
int_hgl,TN,2045,15.27157711
int_hgl,TN,2046,15.47105125
int_hgl,TN,2047,15.88709731
int_hgl,TN,2048,16.04179153
int_hgl,TN,2049,16.14844913
int_hgl,TN,2050,16.20788429
int_hgl,KY,2010,10.30752072
int_hgl,KY,2011,10.30752072
int_hgl,KY,2012,10.30752072
int_hgl,KY,2013,10.30752072
int_hgl,KY,2014,10.30752072
int_hgl,KY,2015,10.30752072
int_hgl,KY,2016,10.30752072
int_hgl,KY,2017,10.30752072
int_hgl,KY,2018,10.30752072
int_hgl,KY,2019,10.30752072
int_hgl,KY,2020,10.30752072
